ID,Correlativo,Fecha,Categoría,Edad,Talla,IMC,PesoActual_Kg,MA_Per,MA_Kg,MO_kg,MM_Per,MM_Kg,IMO,Sum6Pliegues,Observaciones,TallaSentado,Biacromial,T_delTorax,AntPost_delTorax,Biiliocristal,Humero,Femur,Cabeza,Brazo_Relajado,Brazo_Flexionado,Antebrazo,Torax,Cintura,Cadera,Muslo1cm_Gluteo,MusloMedio,Pierna,Triceps,Subescapular,Supraespinal,Abdominal,Muslo,Pantorrilla,Fecha_registro,Nro_Evaluacion,MG_Per,Std - 4 Clusters,MA_Kg - Grouping,MM_Kg - Grouping,Sum6Pliegues - Grouping,Std - 5 Clusters,Std - 6 Clusters,Height - 4 Clusters,Height - 5 Clusters,Height - 6 Clusters,Age - 4 Clusters,Age - 5 Clusters,Age - 6 Clusters
10000197,58,2023-01-14,Sub-13,12.8,165.0,23.2506887052342,63.3,27.4127594417998,17.3522767266593,7.96458915326726,43.1373110237792,27.3059178780522,3.42841512005057,78.0,"Aumentar 1.4 kg de MM, dimisminuir 31.6 puntos en la S6P.",87.8,38.3,27.8,20.8,27.7,6.9,10.2,54.8,28.0,28.9,25.2,86.8,74.3,90.5,54.5,52.0,36.6,12.7,11.5,13.7,17.4,11.8,10.9,2023-10-19 19:58:19.247,1,,0,80-100,40-60,80-100,1,2,1,4,0,0,1,0
10000199,83,2023-01-13,Sub-14,13.6,167.8,25.1093517596435,70.7,23.0947302300411,16.3279742726391,8.73453912955305,47.5061361928613,33.5868382883529,3.84529026548326,65.1,"Mantener MM, disminuir 15.4 puntos en la S6P.",92.7,38.8,28.2,20.5,28.5,7.1,10.5,55.5,29.5,30.4,26.1,91.0,78.2,97.0,59.4,55.8,36.7,8.8,9.5,12.8,15.8,8.9,9.3,2023-10-19 19:58:19.247,1,,0,80-100,80-100,80-100,1,2,1,0,0,3,3,2
10000201,62,2023-01-13,Sub-14,13.7,169.3,21.0379489011597,60.3,28.7141638333922,17.3146407915355,7.06673312325032,42.0502414168496,25.3562955743603,3.58812129057702,67.7,,91.5,35.5,27.0,18.1,26.7,6.7,10.3,54.1,26.2,25.9,23.4,83.7,73.4,90.9,55.1,51.5,33.7,11.8,8.7,12.5,13.1,11.3,10.3,2023-10-19 19:58:19.247,1,,0,80-100,20-40,80-100,1,2,1,0,0,3,3,2
10000205,66,2023-01-13,Sub-14,13.9,165.5,19.6055165615502,53.7,24.5169647476118,13.1656100694676,7.76324021027504,43.1071317872389,23.1485297697473,2.98181289548519,44.9,,87.8,38.3,26.1,17.5,26.4,6.9,9.6,54.0,25.0,26.0,22.5,80.0,67.5,85.1,49.3,47.3,33.0,5.7,9.1,8.7,7.8,6.9,6.7,2023-10-19 19:58:19.247,1,,0,20-40,0-20,20-40,1,2,1,4,0,3,3,2
10000212,57,2023-01-14,Sub-13,12.3,166.8,19.552703161212,54.4,29.4902780457489,16.0427112568874,7.28067113224546,39.8024184477393,21.6525156355702,2.97397248718913,63.6,"Mantener MM, disminuir 18.6 puntos en la S6P.",90.7,35.8,27.0,18.3,26.2,6.6,10.4,55.6,24.1,25.1,22.5,83.0,67.8,83.9,50.6,47.1,31.9,9.6,7.9,9.3,12.6,12.3,11.9,2023-10-19 19:58:19.247,1,,0,60-80,0-20,80-100,1,2,1,0,0,0,1,0
10000220,102,2023-01-12,Sub-15,14.5,175.8,20.3522722713395,62.9,22.8994358938347,14.403745177222,8.55415377292076,46.0140082073624,28.942811162431,3.38348034542622,47.8,,97.1,39.9,31.2,18.5,28.7,7.2,10.3,56.5,28.0,30.0,24.2,92.0,72.2,90.1,53.4,49.7,34.9,7.5,7.5,8.4,7.8,8.4,8.2,2023-10-19 19:58:19.247,1,,0,40-60,60-80,40-60,0,4,0,3,3,3,3,5
10000232,921,2024-01-22,Sub-13,12.9,168.1,2.8258,57.7,25.59,14.763,6.482,46.34,26.74,4.1253,57.3,,88.5,36.2,27.2,17.8,27.4,6.2,9.6,53.0,26.5,26.8,23.5,84.7,71.0,87.5,55.0,51.5,35.5,10.0,7.4,10.2,14.4,8.1,7.2,2024-01-27 20:03:20.700,1,16.49,0,40-60,40-60,80-100,1,2,1,0,0,0,1,0
10000257,971,2024-01-23,Sub-15,14.2,176.4,3.1117,61.7,22.43,13.838,8.418,47.51,29.313,3.4822,38.6,,94.3,39.2,27.3,17.2,27.7,7.3,9.8,56.3,26.5,29.1,24.6,86.2,68.6,89.8,54.3,51.8,34.8,6.2,6.4,6.4,8.0,6.4,5.2,2024-01-27 20:03:20.700,1,13.57,0,20-40,60-80,0-20,0,4,0,3,3,3,3,2
10000259,968,2023-08-29,Sub-15,14.0,178.4,3.1827,65.1,21.68,14.111,8.367,47.78,31.108,3.7179,35.6,,92.8,39.8,28.2,18.7,27.0,6.9,10.1,55.1,26.6,29.1,24.4,88.4,70.2,80.8,52.2,51.0,37.0,7.0,5.4,5.0,6.0,8.2,4.0,2024-01-27 20:03:20.700,1,12.92,0,20-40,80-100,0-20,0,4,0,3,1,3,3,2
10000269,944,2024-01-18,Sub-14,13.6,171.2,2.9309,52.3,25.15,13.153,6.428,44.1,23.063,3.5879,35.8,,87.0,35.3,25.7,15.7,25.5,6.8,9.5,52.0,23.6,24.6,22.7,80.0,66.7,83.5,49.0,47.0,31.7,5.4,6.0,5.4,7.0,8.0,4.0,2024-01-27 20:03:20.700,1,16.07,0,0-20,0-20,0-20,0,4,0,0,3,3,3,2
10000277,902,2024-01-22,Sub-13,13.0,168.6,2.8426,55.7,24.47,13.628,8.057,43.28,24.109,2.9923,45.4,,88.0,37.8,27.0,15.3,28.0,6.7,10.4,53.4,23.7,24.4,22.4,82.5,70.5,88.0,51.5,46.8,34.2,5.8,7.2,6.0,9.0,10.0,7.4,2024-01-27 20:03:20.700,1,15.43,0,20-40,20-40,20-40,1,2,1,0,0,0,1,0
10000279,960,2023-06-07,Sub-15,13.9,172.0,2.9584,65.3,24.02,15.686,8.469,45.65,29.81,3.5199,45.7,,80.0,40.2,27.1,16.1,25.9,7.0,9.2,54.8,24.3,27.5,23.1,86.0,72.4,89.9,53.5,52.0,35.0,8.4,7.4,7.0,10.5,2.0,10.4,2024-01-27 20:03:20.700,1,15.01,0,60-80,60-80,20-40,0,4,0,0,3,3,3,2
10000281,905,2024-01-24,Sub-13,13.0,172.4,2.9722,62.0,23.68,14.68,8.41,45.29,28.082,3.3391,49.8,,89.4,38.3,28.4,18.3,28.4,7.1,10.5,55.2,24.8,26.0,23.2,87.8,73.2,91.3,54.8,53.0,35.8,7.8,7.8,8.0,12.6,8.2,5.4,2024-01-27 20:03:20.700,1,14.7,0,40-60,40-60,60-80,0,4,0,0,3,0,1,0
10000282,906,2024-01-24,Sub-13,12.8,163.1,2.6602,53.1,28.11,14.925,7.032,42.32,22.472,3.1957,64.2,,83.4,37.3,26.2,16.9,24.7,6.7,10.3,54.3,24.0,25.2,23.0,80.3,66.8,87.0,53.7,49.9,34.2,10.0,6.8,9.6,13.6,15.6,8.6,2024-01-27 20:03:20.700,1,18.99,0,60-80,0-20,80-100,1,2,1,4,2,0,1,0
10000285,909,2024-01-24,Sub-13,12.6,166.8,2.7822,54.7,26.05,14.247,8.283,41.22,22.546,2.722,49.6,,99.2,36.2,25.3,17.1,28.3,7.2,10.3,54.6,23.5,25.6,23.1,81.0,70.7,87.2,48.2,47.1,33.3,6.4,6.4,7.0,11.6,9.2,9.0,2024-01-27 20:03:20.700,1,16.93,0,40-60,0-20,60-80,1,2,1,0,0,0,1,0
10000286,910,2024-01-24,Sub-13,12.8,164.6,2.7093,48.9,22.54,11.023,7.327,44.13,21.579,2.9451,33.0,,86.5,35.7,25.3,16.8,26.8,6.5,9.7,55.9,22.5,24.3,21.7,81.1,64.7,81.0,46.4,45.9,32.2,6.2,5.0,5.0,5.4,5.8,5.6,2024-01-27 20:03:20.700,1,13.67,0,0-20,0-20,0-20,1,2,1,4,0,0,1,0
10000288,912,2024-01-24,Sub-13,12.4,174.8,3.0555,69.0,32.55,22.462,7.987,40.46,27.915,3.4951,96.6,,88.3,39.0,28.2,19.4,27.3,7.4,10.5,54.5,27.6,29.1,25.0,93.1,77.3,95.7,55.9,53.0,35.6,12.0,16.4,13.6,27.4,14.8,12.4,2024-01-27 20:03:20.700,1,23.78,0,80-100,40-60,80-100,0,4,0,3,3,0,1,0
10000291,918,2024-01-24,Sub-13,12.6,167.6,2.809,54.4,25.73,13.995,7.272,42.75,23.258,3.1983,47.8,,87.8,36.0,26.5,17.3,25.9,7.1,9.7,55.2,23.8,27.2,23.7,79.5,68.7,86.0,49.6,48.0,34.7,7.4,6.6,7.6,9.8,10.2,6.2,2024-01-27 20:03:20.700,1,16.62,0,20-40,20-40,40-60,1,2,1,0,0,0,1,0
10000293,920,2024-01-24,Sub-13,13.0,167.5,2.8056,51.8,26.3,13.623,6.88,43.14,22.348,3.2483,50.0,,90.8,35.6,25.3,19.5,28.5,6.4,9.7,53.4,23.8,25.7,22.5,83.2,65.5,85.0,50.3,43.9,33.5,8.8,7.4,6.4,9.0,11.0,7.4,2024-01-27 20:03:20.700,1,17.18,0,20-40,0-20,60-80,1,2,1,0,0,0,1,0
10000295,923,2024-01-24,Sub-13,13.0,169.8,2.8832,50.5,24.38,12.312,7.685,41.79,21.104,2.7461,35.1,,89.2,39.5,27.7,16.6,25.8,6.7,9.7,53.5,23.2,25.6,21.5,80.5,65.0,82.0,46.0,41.5,32.0,5.0,6.0,6.2,7.6,6.2,4.1,2024-01-27 20:03:20.700,1,15.34,0,0-20,0-20,0-20,1,2,1,0,0,0,1,0
10000297,925,2024-01-22,Sub-13,13.0,163.6,2.6765,55.8,21.51,12.0,7.391,47.2,26.34,3.5638,46.0,,89.2,37.5,26.7,17.2,26.2,6.8,10.0,56.2,26.2,26.2,23.2,84.7,74.5,87.3,55.6,52.6,33.4,6.4,6.0,8.6,11.0,8.4,5.6,2024-01-27 20:03:20.700,1,12.77,0,0-20,20-40,40-60,1,2,1,4,2,0,1,0
10000000,256,2023-03-09,Sub-15,15.1,178.0,20.7675798510289,65.8,29.9220270665083,19.6886938097624,7.97135370736471,41.2571023589003,27.1471733521564,3.40559136487385,70.1,"Aumentar 2.2 kg de MM, disminuir 18 en la S6P.",94.0,37.0,28.4,18.6,29.4,7.2,9.6,56.7,27.0,28.7,25.0,86.7,75.3,94.5,54.0,52.3,34.7,9.4,11.1,10.4,20.2,10.2,8.8,2023-10-19 19:58:19.247,1,,1,80-100,0-20,80-100,0,4,0,3,1,3,0,5
10000014,840,2023-01-07,Reserva,17.3,179.9,3.2364,75.0,20.78,15.583,10.27,53.14,39.858,3.881,36.5,,134.3,41.5,30.4,17.9,27.9,7.0,10.4,57.5,29.0,31.1,25.7,92.1,76.2,95.5,57.2,53.0,37.6,5.0,7.0,6.0,8.0,7.5,3.0,2024-01-27 20:03:20.700,6,12.15,1,0-20,80-100,0-20,4,0,3,3,1,2,2,1
10000016,89,2023-01-12,Sub-15,14.7,186.0,19.4820210428951,67.4,25.6288164461292,17.2738222846911,17.3867203682888,34.2308770908366,23.0716111592239,1.32696740216192,53.7,"Aumentar 5 kg de MM, disminuir 4.4 en la S6P.",101.3,40.2,29.3,15.1,27.7,24.5,10.2,56.4,25.8,27.5,24.7,84.0,71.8,90.0,53.4,49.7,34.5,8.3,9.1,9.3,9.4,9.9,7.7,2023-10-19 19:58:19.247,1,17.77,1,20-40,0-20,60-80,4,0,3,1,5,3,0,5
10000037,3,2023-01-11,Sub-16,15.9,181.6,19.4065477692173,64.0,23.1764712657662,14.8329416100904,9.82569939825056,43.5261297306539,27.8567230276185,2.83508805821785,37.6,"Aumentar 4 kg de MM, mantener S6P.",91.4,42.4,30.1,17.5,29.1,7.1,10.0,57.8,26.0,27.9,24.7,88.2,71.2,92.1,51.1,45.8,33.1,5.7,7.9,7.8,5.7,5.9,4.6,2023-10-19 19:58:19.247,1,,1,0-20,0-20,0-20,4,0,3,1,1,1,4,4
10000039,91,2023-01-12,Sub-15,14.6,178.6,20.2207288491176,64.5,26.8787286093806,17.3367799530505,8.68911892528018,41.1080064735467,26.5146641754376,3.0514790283622,49.6,"Aumentar 3.2 kg de MM, mantener la S6P.",93.2,38.9,27.4,19.8,30.3,6.0,10.0,54.9,25.4,27.3,23.2,84.3,73.0,90.2,51.5,47.5,34.0,7.9,7.1,8.4,11.6,7.4,7.2,2023-10-19 19:58:19.247,1,16.58,1,40-60,0-20,40-60,0,4,0,3,1,3,0,5
10000043,116,2023-01-09,Sub-17,17.0,183.9,22.4132970580921,75.8,25.5757273033092,19.3864012959084,9.77048623087513,44.9199771317105,34.0493426658365,3.4849179315395,55.2,Reducir 2.6 kg de masa adiposa y aumentar 1 kg de masa muscular / NO APTO ,91.2,40.5,29.5,18.2,30.5,6.9,10.2,57.0,27.0,29.5,26.0,90.2,74.6,99.4,57.6,54.1,37.7,7.5,9.5,9.6,9.4,9.9,9.3,2023-10-19 19:58:19.247,1,,1,60-80,40-60,60-80,4,0,3,1,1,1,4,1
10000057,239,2023-03-04,Sub-17,17.1,179.6,21.3292592794679,68.8,29.3783535966097,20.2123072744674,8.62834358850688,43.078027490854,29.6376829137076,3.43492150140909,68.0,"Aumentar 5.2 kg de MM, disminuir 24.8 puntos en la S6P.",99.6,40.8,24.4,16.5,28.0,6.9,9.8,55.9,26.2,27.8,23.9,90.4,76.1,96.8,55.9,50.7,36.1,10.8,10.3,8.9,17.0,11.2,9.8,2023-10-19 19:58:19.247,1,,1,80-100,20-40,80-100,4,0,3,3,1,2,4,1
10000060,124,2023-01-09,Sub-18,16.8,182.5,24.3197598048414,81.0,20.3887220438827,16.5148648555449,10.125411682467,48.7573515928448,39.4934547902043,3.90042953597535,44.8,"Mantener MM, mantener la S6P.",96.4,42.8,30.8,20.6,30.8,7.2,10.0,54.7,31.0,33.5,27.0,97.0,81.6,98.6,57.0,56.4,38.0,7.0,8.7,8.4,6.2,8.9,5.6,2023-10-19 19:58:19.247,1,10.66,1,20-40,80-100,20-40,4,0,3,1,1,1,4,1
10000063,25,2023-01-10,Sub-17,15.4,183.4,22.8329779554733,76.8,26.0577007308494,20.0123141612924,8.70556461571488,45.6538826614121,35.0621818839645,4.02755977718801,63.4,"Mantener MM, disminuir 9.4 puntos en la S6P.",99.8,39.7,32.3,19.2,28.7,7.0,10.1,57.9,30.0,31.3,25.6,96.3,77.2,94.6,56.0,54.0,36.1,10.1,11.1,11.3,15.8,8.4,6.7,2023-10-19 19:58:19.247,1,,1,80-100,60-80,80-100,4,0,3,1,1,1,0,5
10000076,7,2023-01-11,Sub-16,15.7,175.4,18.4299382808346,56.7,24.1441323408992,13.6897230372898,7.96131684262945,38.2992532258143,21.7156765790367,2.72764883100224,39.3,"Aumentar 4.1 kg de MM, mantener S6P.",97.3,38.5,26.3,37.2,28.1,7.1,9.8,54.3,23.7,25.3,23.0,80.6,66.7,87.6,50.0,47.9,31.7,6.6,6.7,7.8,6.2,6.4,5.6,2023-10-19 19:58:19.247,1,12.75,1,0-20,0-20,0-20,0,5,0,3,3,1,0,4
10000083,29,2023-01-10,Sub-17,16.4,178.5,20.8397084323926,66.4,27.0451265170728,17.9579640073364,8.16424809450992,44.240889642884,29.375950722875,3.59812078011556,60.0,"Aumentar 1.7 kg de MM, disminuir 13.6 en la S6P.",98.1,40.2,28.7,21.2,28.0,7.0,9.9,54.0,28.1,29.6,24.5,92.0,69.6,93.7,52.5,49.7,34.9,8.8,9.1,10.5,12.1,11.3,8.2,2023-10-19 19:58:19.247,1,,1,40-60,20-40,80-100,4,0,0,3,1,1,4,4
10000085,121,2023-01-09,Sub-18,17.9,179.6,21.7322830739927,70.1,23.2528068115416,16.3002175748907,7.87124164463782,45.0657908549719,31.5911193893353,4.01348615829325,44.1,Aumentar 2.1 kg de MM.,98.1,32.9,31.8,19.8,31.9,6.9,9.9,56.0,26.3,28.9,25.5,88.1,77.7,96.0,52.9,50.4,37.0,8.3,8.3,9.3,6.2,7.4,4.6,2023-10-19 19:58:19.247,1,10.54,1,0-20,40-60,20-40,4,3,3,3,1,2,2,1
10000086,10,2023-01-11,Sub-16,15.9,181.1,20.8554325200223,68.4,24.7683866222741,16.9415764496355,9.19717027027644,44.7514367786074,30.6099827565674,3.32819572292722,46.3,"Mantener MM, disminuir 3.2 puntos en la S6P.",98.9,39.5,27.3,19.8,29.7,6.7,10.2,56.7,26.7,29.9,25.0,83.9,70.7,92.0,55.6,53.8,38.1,8.3,7.5,8.7,6.2,8.9,6.7,2023-10-19 19:58:19.247,1,,1,20-40,20-40,20-40,4,0,3,1,1,1,4,4
10000093,122,2023-01-09,Sub-18,15.9,179.5,20.4840123835166,66.0,22.0501757732087,14.5531160103177,8.92549087160388,46.5646649611346,30.7326788743488,3.44324803155911,37.3,Aumentar 4.5 kg de MM.,96.2,40.4,29.4,17.7,27.3,7.4,10.1,56.0,25.2,27.5,25.0,88.2,72.1,90.2,52.5,48.2,37.2,6.2,7.1,8.4,5.2,7.4,3.0,2023-10-19 19:58:19.247,1,11.99,1,0-20,40-60,0-20,4,0,3,3,1,1,4,4
10000110,14,2023-01-11,Sub-16,15.6,182.0,18.1439439681198,60.1,28.1943249171725,16.9447892752207,8.66764712353085,39.3465718454172,23.6472896790957,2.72822478142866,40.8,,98.6,37.3,27.0,18.4,28.2,7.4,9.9,56.1,24.1,26.2,24.5,80.2,67.0,92.3,49.7,44.8,32.0,7.5,7.5,8.1,6.2,6.9,4.6,2023-10-19 19:58:19.247,1,,1,20-40,0-20,0-20,4,0,3,1,1,1,0,4
10000118,8,2023-01-11,Sub-16,15.6,181.7,24.8978566943582,82.2,26.7497387190325,21.9882852270448,8.94792482316834,46.2053098975949,37.980764735823,4.2446450418852,69.6,"Mantener MM, disminuir 44 puntos en la S6P.",93.3,40.9,29.2,21.2,27.2,6.9,10.5,54.6,30.2,30.2,23.5,91.1,77.0,99.8,62.2,57.3,39.2,10.1,9.1,12.5,19.5,12.8,5.6,2023-10-19 19:58:19.247,1,15.97,1,80-100,60-80,80-100,4,0,3,1,1,1,0,4
10000130,127,2023-01-09,Sub-18,16.4,190.3,19.9369913754563,72.2,26.8096372821741,19.3565581177297,8.41052625888785,44.9889074999382,32.4819912149554,3.86206406295087,48.1,"Mantener MM, mantener la S6P.",74.3,41.0,30.0,21.6,27.3,6.8,10.0,57.7,27.7,30.1,25.2,94.2,74.1,91.0,52.0,50.5,35.5,7.5,9.1,9.6,8.9,7.4,5.6,2023-10-19 19:58:19.247,1,14.13,1,60-80,40-60,20-40,4,0,3,1,5,1,4,4
10000134,101,2023-01-12,Sub-15,14.9,188.2,20.6949669162862,73.3,25.4458754180503,18.6518266814309,8.34525318086662,46.1981841135929,33.8632689552636,4.05778808879073,46.0,"Mantener  MM, mantener S6P.",102.8,43.3,28.7,20.1,24.7,7.0,9.8,56.0,27.7,29.5,25.7,88.7,71.9,95.4,56.5,53.1,37.8,7.5,8.3,8.4,6.8,9.4,5.6,2023-10-19 19:58:19.247,1,14.71,1,60-80,40-60,20-40,4,0,3,1,5,3,0,5
10000135,253,2023-03-09,Sub-15,15.2,176.5,21.1862706546076,66.0,24.8669482770332,16.4121858628419,8.82101402032158,44.1446096497219,29.1354423688164,3.30295840157323,52.5,"Mantener MM, disminuir 5.4 puntos en la S6P.",96.7,40.1,29.8,19.4,29.9,6.6,9.8,55.8,25.4,28.0,24.3,90.1,73.2,91.7,54.2,51.2,34.5,7.6,8.6,7.4,12.8,9.2,6.9,2023-10-19 19:58:19.247,1,13.4,1,20-40,20-40,40-60,0,4,0,3,3,3,0,5
10000144,16,2023-01-11,Sub-16,15.5,185.8,20.3061036497687,70.1,25.7486979036491,18.049837230458,8.36003554130889,44.9977531415772,31.5434249522456,3.77312091514231,49.5,"Mantener MM, disminuir 4.6 puntos en la S6P.",99.1,39.5,29.1,20.1,27.9,6.9,10.2,57.7,27.0,28.5,25.0,90.2,73.5,93.0,54.5,52.1,37.5,8.3,8.3,8.4,10.0,8.9,5.6,2023-10-19 19:58:19.247,1,14.07,1,60-80,40-60,40-60,4,0,3,1,5,1,0,4
10000152,879,2023-03-03,Reserva,17.4,181.3,3.287,76.0,19.32,14.68,9.076,50.29,38.221,4.2112,40.8,,95.4,41.5,31.0,20.0,29.0,7.4,9.9,56.7,30.6,32.9,27.0,99.5,82.0,97.7,57.6,55.3,36.3,6.0,8.2,6.2,7.0,8.6,4.8,2024-01-27 20:03:20.700,1,10.95,1,0-20,80-100,0-20,4,0,3,1,1,2,2,1
10000155,505,2023-06-26,Sub-16,16.4,180.4,22.5232422652789,73.3,22.79,16.708,9.49,53.99,39.572,4.1699,43.4,"Mantener MM, mantener S6P.",141.4,42.6,30.0,17.9,28.4,7.1,9.0,56.1,28.4,29.0,26.4,96.5,78.6,98.1,59.3,55.5,34.6,7.0,8.0,5.3,9.0,7.0,7.1,2023-10-19 19:58:19.247,1,11.99,1,20-40,80-100,0-20,4,0,3,1,1,1,4,4
10000160,107,2023-01-12,Sub-15,14.6,182.8,18.9431120091549,63.3,28.4014053903704,17.9780896121045,9.07759660846048,39.1613091530511,24.7891086938813,2.73080086757517,48.5,,97.3,39.5,28.6,16.9,30.7,6.9,9.5,55.6,25.4,26.5,23.5,82.7,72.3,89.6,51.0,47.9,33.6,7.5,9.5,9.0,10.0,7.9,4.6,2023-10-19 19:58:19.247,1,15.31,1,40-60,0-20,40-60,0,4,3,1,1,3,0,5
10000164,575,2023-06-19,Sub-16,16.1,177.4,23.0372574415108,72.5,22.91,16.607,7.977,49.05,35.562,4.4581,50.3,,90.1,39.4,29.2,17.9,26.5,6.6,9.8,56.8,27.0,29.9,25.2,92.4,75.3,93.6,58.9,56.7,38.1,8.1,8.4,8.0,9.6,10.8,5.4,2023-10-19 19:58:19.247,1,14.87,1,20-40,60-80,40-60,4,0,0,3,1,1,4,4
10000168,257,2023-03-09,Sub-15,15.2,180.8,17.2537003680789,56.4,31.8440559251329,17.960047541775,7.79577492115354,36.6590383843491,20.6756976487729,2.65216708510531,52.7,"Aumentar 4.9 kg de MM, disminuir 13.3 en la S6P.",90.2,37.2,27.0,18.4,28.0,6.9,9.6,57.5,24.0,26.2,22.7,81.5,67.7,88.1,49.0,43.7,31.0,6.8,8.6,8.4,13.8,9.2,5.9,2023-10-19 19:58:19.247,1,19.91,1,40-60,0-20,60-80,4,0,3,1,1,3,0,5
10000169,39,2023-01-10,Sub-17,16.5,189.5,24.7561629339812,88.9,25.4278623526828,22.605369631535,10.7281325553949,52.6453135455443,46.8016837419889,4.36251915236203,59.4,"Mantener MM, disminuir 2.6 puntos en la S6P.",137.9,43.0,31.6,18.7,28.3,7.5,10.7,57.0,29.5,31.2,27.0,94.4,76.4,106.4,67.5,62.2,42.0,8.8,11.5,11.9,12.1,7.9,7.2,2023-10-19 19:58:19.247,1,13.12,1,80-100,80-100,80-100,4,0,3,1,5,1,4,4
10000171,142,2023-03-01,Sub-16,16.0,178.5,22.5345039976775,71.8,23.5535346086335,16.9114378489988,8.14032083770214,46.6614969574125,33.5029548154222,4.11567989559481,52.4,"Mantener MM, disminuir 8 puntos en la S6P.",98.4,38.9,29.7,19.5,28.7,7.0,9.6,55.1,27.2,30.1,24.5,91.5,79.2,96.5,57.4,52.4,38.4,8.5,7.8,7.4,10.7,10.2,7.8,2023-10-19 19:58:19.247,1,13.94,1,20-40,40-60,40-60,4,0,0,3,1,1,4,4
10000175,316,2023-01-09,Sub-18,17.8,182.3,22.056197264851,73.3,27.7095344016816,20.3110887164326,9.67061372017266,47.0263027635828,34.4702799257062,3.56443561113418,60.6,"Mantener MM, disminuir 17.4 puntos en la S6P.",135.0,40.9,29.9,19.7,29.4,7.2,10.3,54.7,29.8,33.2,25.4,91.0,78.0,95.2,56.0,53.2,35.7,8.3,10.7,10.8,15.3,9.9,5.6,2023-10-19 19:58:19.247,1,,1,80-100,60-80,80-100,4,0,3,1,1,2,2,1
10000178,533,2023-07-21,Sub-18,18.0,189.0,21.779905377789,77.8,22.96,17.861,8.88,49.52,38.524,4.3383,49.4,"Mantener MM, disminuir 8.4 puntos en la S6P.",95.0,42.4,28.6,19.2,28.8,7.4,9.9,56.5,32.4,33.7,27.1,94.5,77.8,97.1,60.3,58.5,39.5,8.4,11.0,6.6,9.0,8.4,6.0,2023-10-19 19:58:19.247,1,,1,40-60,80-100,40-60,4,0,3,1,5,2,2,1
10000179,1,2023-01-11,Sub-16,15.3,189.6,19.639391835354,70.6,26.5906617348651,18.7730071848148,10.5181969064985,41.0122848720966,28.9546731197002,2.7528171774205,44.6,"Mantener MM, mantener S6P.",95.6,40.0,27.4,18.8,30.3,7.9,10.7,58.0,26.4,28.2,25.4,86.9,73.6,93.8,51.8,46.9,35.6,7.5,7.9,8.4,7.8,6.9,6.1,2023-10-19 19:58:19.247,1,,1,60-80,20-40,20-40,4,0,3,1,5,1,0,5
10000184,19,2023-01-11,Sub-16,15.9,181.9,25.0546957002939,82.9,21.4375573197068,17.7717350180369,9.82269762096641,49.5998216948215,41.118252185007,4.18604478847447,54.2,,96.0,41.2,30.8,20.8,30.3,7.4,10.2,57.2,30.4,31.7,26.7,95.8,83.0,98.3,63.1,58.1,39.4,7.5,9.1,9.3,16.3,5.9,6.1,2023-10-19 19:58:19.247,1,,1,40-60,80-100,60-80,4,0,3,1,1,1,4,4
10000190,99,2023-01-12,Sub-15,14.5,179.2,21.7048489317602,69.7,24.9327995946239,17.3781613174529,9.67654764554045,43.791865140091,30.5229300026434,3.15432023080156,56.5,"Aumentar 0.3 kg de MM, disminuir 7.6 en la S6P.",96.7,41.8,29.9,21.4,29.4,7.5,10.1,57.0,26.6,28.3,91.9,24.5,74.0,91.8,56.3,54.1,34.9,8.3,9.1,9.9,12.1,9.4,7.7,2023-10-19 19:58:19.247,1,,1,40-60,20-40,60-80,0,4,3,3,1,3,3,5
10000191,5,2023-01-11,Sub-16,15.7,177.5,22.0908549890895,69.6,28.8207058499282,20.05921127155,8.14757166467982,42.8971507810179,29.8564169435884,3.66445588604242,66.7,"Mantener MM, disminuir 15.6 puntos en la S6P.",99.6,36.9,27.5,20.2,28.5,7.0,10.3,54.3,29.3,30.6,25.1,86.7,72.0,94.6,55.6,51.6,34.5,10.9,9.1,9.6,13.1,8.9,15.1,2023-10-19 19:58:19.247,1,,1,80-100,20-40,80-100,4,0,0,3,1,1,0,4
10000195,15,2023-01-11,Sub-16,15.7,179.2,21.7982700892857,70.0,23.3677212861014,16.357404900271,8.64570012121793,41.6251251020739,29.1375875714518,3.37018253732205,53.6,"Aumentar 2.5 kg de MM, disminuir 19.1 puntos en la S6P.",97.9,40.0,30.3,38.9,28.8,7.5,10.3,55.2,27.4,29.2,25.0,88.9,76.2,93.4,56.0,53.2,35.6,9.6,9.1,8.4,11.0,9.9,5.6,2023-10-19 19:58:19.247,1,,1,0-20,20-40,60-80,4,0,3,3,1,1,0,4
10000198,111,2023-01-09,Sub-18,17.8,192.8,21.8982972056266,81.4,25.4800138245133,20.7407312531538,10.7956039498035,45.0771446253306,36.6927957250191,3.39886456520915,52.3,,101.4,43.7,30.1,18.9,30.5,7.2,10.5,58.2,29.8,30.0,26.1,92.3,76.7,98.0,56.6,50.4,38.5,6.6,9.1,11.0,13.1,7.4,5.1,2023-10-19 19:58:19.247,1,,1,80-100,60-80,40-60,4,0,3,1,5,2,2,1
